,C0000729,C0000731,C0000735,C0000737,C0000833,C0001198,C0001882,C0002170,C0002171,C0002453,C0002871,C0002962,C0002965,C0003028,C0003060,C0003123,C0003126,C0003175,C0003462,C0003467,C0003537,C0003546,C0003564,C0003615,C0003621,C0003725,C0003811,C0003850,C0003862,C0003864,C0003873,C0003950,C0003952,C0003962,C0004093,C0004095,C0004096,C0004158,C0004161,C0004509,C0004604,C0004623,C0004930,C0004936,C0004943,C0004998,C0005122,C0005424,C0005741,C0005778,C0005858,C0005940,C0006019,C0006144,C0006145,C0006152,C0006267,C0006277,C0006434,C0006710,C0007078,C0007079,C0007097,C0007297,C0007370,C0007859,C0007947,C0008031,C0008035,C0008058,C0008074,C0008087,C0008325,C0008350,C0008677,C0009241,C0009421|C3146279,C0009443,C0009450,C0009763,C0009792,C0009806,C0009918,C0009938,C0009952,C0010054,C0010200,C0010263,C0010520,C0010666,C0010709,C0011052,C0011053,C0011124,C0011127,C0011570,C0011573,C0011581,C0011603,C0011636,C0011640,C0011789,C0011849,C0011991,C0012359,C0012546,C0012569,C0012655,C0012691,C0012833,C0013117,C0013124,C0013132,C0013369,C0013378,C0013390,C0013395,C0013404,C0013404|C0476273,C0013415,C0013418,C0013428,C0013456,C0013473,C0013491,C0013537,C0013568,C0013595,C0013604,C0013746,C0013911,C0014009,C0014089,C0014335,C0014394,C0014531,C0014544,C0014591,C0014724,C0014733,C0015230,C0015397,C0015402,C0015459,C0015464,C0015467,C0015468,C0015469,C0015672,C0015702,C0015732,C0015927,C0015967,C0016085,C0016199,C0016204,C0016479,C0016512,C0016542,C0016658,C0016722,C0016807,C0016867,C0016927,C0017086,C0017119,C0017160,C0017181,C0017407,C0017565,C0017574,C0017658,C0017672,C0017675,C0018021,C0018081,C0018500,C0018520,C0018681,C0018834,C0018837,C0018843,C0018926,C0018932,C0018939,C0018944,C0018965,C0018989,C0018991,C0019079,C0019080,C0019112,C0019158,C0019209,C0019214,C0019270,C0019360,C0019372,C0019521,C0019825,C0019911,C0020429,C0020450,C0020458,C0020473,C0020492,C0020505,C0020581,C0020610,C0020624,C0020683,C0020701,C0020796,C0021099,C0021359,C0021361,C0021368,C0021400,C0021564,C0021568,C0022107,C0022281,C0022333,C0022346,C0022408,C0022568,C0022876,C0022927,C0023015,C0023051,C0023052,C0023067,C0023070,C0023222,C0023343,C0023380,C0023530,C0023533,C0023890,C0023944,C0024031,C0024103,C0024115,C0024205,C0024528,C0024530,C0024710,C0024894,C0024902,C0025007,C0025193,C0025222,C0025261,C0025320,C0025323,C0025345,C0025349,C0025362,C0025363,C0025427,C0025874,C0026113,C0026603,C0026636,C0026650,C0026780,C0026825,C0026838,C0026846,C0026848,C0026858,C0026961,C0027073,C0027121,C0027424,C0027429,C0027441,C0027497,C0027531,C0027540,C0027651,C0027697,C0027726,C0027769,C0027796,C0027804,C0028077,C0028081,C0028084,C0028643,C0028734,C0028754,C0028838,C0028949,C0028960,C0029443,C0029537,C0029560,C0029877,C0029888,C0029947,C0030193,C0030196,C0030201,C0030252,C0030318,C0030319,C0030342,C0030552,C0030579,C0030583,C0030793,C0030807,C0031256,C0031345,C0031350,C0031911,C0032045,C0032064,C0032227,C0032285,C0032300,C0032343,C0032461,C0032519,C0032617,C0032796,C0032797,C0033038,C0033774,C0033777,C0033778,C0033860,C0033999,C0034040,C0034150,C0034161,C0034372,C0034544,C0034888,C0035204,C0035435,C0035854,C0035920,C0036104,C0036202,C0036262,C0036271,C0036323,C0036467,C0036494,C0036572,C0036974,C0037011,C0037036,C0037274,C0037278,C0037299,C0037317,C0037379,C0037383,C0037578,C0037763,C0037822,C0037887,C0037997,C0038045,C0038048,C0038056,C0038354,C0038362,C0038363,C0038450,C0038454,C0038870,C0038984,C0038990,C0038999,C0039070,C0039128,C0039231,C0039584,C0039591,C0039614,C0039870,C0039971,C0040021,C0040034,C0040115,C0040136,C0040247,C0040252,C0040259,C0040264,C0040409,C0040425,C0040435,C0040460,C0040592,C0040923,C0040938,C0041105,C0041296,C0041466,C0041582,C0041667,C0041696,C0041834,C0041909,C0042018,C0042023,C0042029,C0042035,C0042075,C0042109,C0042131,C0042134,C0042140,C0042251,C0042256,C0042267,C0042571,C0042656,C0042721,C0042776,C0042783,C0042798,C0042900,C0042907,C0042963,C0042994,C0043144|C1971668,C0043167,C0043241,C0043251,C0043349,C0043352,C0043493,C0043529,C0085257,C0085258,C0085580,C0085593,C0085594,C0085602,C0085606,C0085621,C0085622,C0085625,C0085628,C0085633,C0085636,C0085688,C0085762,C0086066,C0086132,C0086133,C0086227,C0086237,C0086395,C0086525,C0086543,C0086565,C0086692,C0086769,C0086789,C0086873,C0149745,C0149746,C0149777,C0149886,C0149892,C0149931,C0150077,C0151315,C0151526,C0151544,C0151588,C0151594,C0151596,C0151603,C0151610,C0151689,C0151713,C0151744,C0151767,C0151786,C0151791,C0151811,C0151824,C0151825,C0151827,C0151830,C0151864,C0151882,C0151908,C0151911,C0151966,C0152031,C0152097,C0152115,C0152169,C0153246,C0154575,C0154693,C0154694,C0155439,C0155501,C0155503,C0155533,C0155534,C0155536,C0155540,C0156543,C0157733,C0158353,C0159020,C0159034,C0162287,C0162296,C0162298,C0162311,C0162316,C0162423,C0162429,C0162817,C0178298,C0178703,C0178782,C0205204,C0205792,C0206762,C0220870,C0221046,C0221150,C0221170,C0221228,C0221470,C0221512,C0221752,C0227791,C0231230,C0231274,C0231341,C0231528,C0231749,C0231785,C0231835,C0231919,C0232132,C0232286,C0232431,C0232459,C0232462,C0232471,C0232487,C0232488,C0232493,C0232498,C0232597,C0232602,C0232726,C0232933,C0232943,C0233612,C0233794,C0234022,C0234192,C0234230,C0234233,C0234238,C0234247,C0234249,C0234254,C0234435,C0234437,C0234447,C0234462,C0234469,C0234472,C0234474,C0234476,C0234482,C0234484,C0234518,C0234533,C0234535,C0234544,C0234632,C0234657,C0234757,C0234906,C0235002,C0235013,C0235018,C0235048,C0235074,C0235119,C0235162,C0235198,C0235229,C0235234,C0235242,C0235250,C0235287,C0235299,C0235309,C0235324,C0235325,C0235351,C0235496,C0235522,C0235567,C0235632,C0235639,C0235710,C0235721,C0235886,C0235999,C0236018,C0236024,C0236068,C0236071,C0237326,C0238656,C0239134,C0239182,C0239340,C0239375,C0239376,C0239377,C0239385,C0239513,C0239517,C0239739,C0239885,C0240204,C0240302,C0240941,C0241136,C0241157,C0241165,C0241235,C0241426,C0241558,C0241633,C0241818,C0241898,C0242301,C0242339,C0242350,C0242429|C0723402,C0242453,C0242473,C0242723,C0242830,C0242843,C0242979,C0243065,C0259813,C0260662,C0262397,C0262666,C0263111,C0263361,C0264309,C0264598,C0264599,C0265031,C0266143,C0266487,C0266836,C0267373,C0267792,C0267797,C0268919,C0269268,C0269596,C0269899,C0269993,C0270274,C0270327,C0270790,C0270795,C0270824,C0270844,C0270871,C0270876,C0270877,C0271186,C0271190,C0277348,C0277884,C0277889,C0277941,C0277960,C0277986,C0278008,C0278034,C0278061,C0278076,C0278110,C0278147,C0281982,C0282126,C0302859,C0311222,C0311394,C0312414,C0314719,C0332573,C0332575,C0332687,C0332691,C0333139,C0333291,C0333641,C0338457,C0338831,C0339780,C0340854,C0340855,C0341047,C0341164,C0341245,C0343495,C0344232,C0344304,C0344315,C0344375,C0347941,C0347950,C0349790,C0375548,C0376186,C0376338,C0392550,C0392674,C0392676,C0392699,C0393759,C0395955,C0395959,C0401149,C0401151,C0409974,C0410256,C0422850,C0422852,C0422853,C0422854,C0422855,C0422974,C0423153,C0423361,C0423618,C0423623,C0423640,C0423641,C0423670,C0423682,C0423689,C0423701,C0423711,C0423712,C0423736,C0423773,C0424605,C0424755,C0425449,C0426396,C0426498,C0426747,C0426970,C0427055,C0428977,C0434437,C0435001,C0435002,C0438921,C0451641,C0454560,C0454576,C0454606,C0455899,C0457798,C0458257,C0458259,C0473237,C0473508,C0474366,C0474378,C0474435,C0476479,C0478664,C0494475,C0497247,C0497293,C0518988,C0520540,C0521172,C0521662,C0521787,C0521788,C0522051,C0522067,C0522153,C0522224,C0522349,C0522351,C0522357,C0522359,C0524524,C0524528,C0525042,C0541974,C0542476,C0542519,C0542571,C0544796,C0546969,C0549201,C0549202,C0549249,C0549273,C0549373,C0549418,C0549622,C0553721,C0553757,C0555724,C0558401,C0558489,C0559687,C0562483,C0574067,C0574068,C0574996,C0575805,C0576657,C0577660,C0578455,C0578687,C0581358,C0581883,C0581912,C0595812,C0595939,C0598784,C0600142,C0684275,C0687707,C0687713,C0700200,C0700201,C0700361,C0700590,C0700594,C0702166,C0729353,C0740363,C0740425,C0740441,C0741585,C0742186,C0742281,C0742339,C0743072,C0743842,C0744587,C0748194,C0750917,C0750918,C0750919,C0750920,C0750921,C0750924,C0750949,C0751054,C0751055,C0751056,C0751057,C0751068,C0751076,C0751077,C0751078,C0751079,C0751080,C0751110,C0751111,C0751131,C0751132,C0751133,C0751134,C0751135,C0751137,C0751141,C0751142,C0751143,C0751186,C0751187,C0751189,C0751190,C0751192,C0751195,C0751201,C0751292,C0751293,C0751294,C0751295,C0751356,C0751357,C0751371,C0751372,C0751373,C0751407,C0751408,C0751409,C0751410,C0751460,C0751461,C0751462,C0751463,C0751494,C0751495,C0751496,C0751508,C0751509,C0751510,C0751511,C0751534,C0751535,C0751536,C0751537,C0751538,C0751539,C0751556,C0751557,C0751558,C0751559,C0751573,C0751648,C0751724,C0751725,C0751898,C0751899,C0751900,C0751901,C0751956,C0812387,C0849752,C0849835,C0850001,C0850060,C0850149,C0851578,C0852967,C0853395,C0853619,C0853710,C0853926,C0853938,C0853946,C0854303,C0854388,C0854425,C0856081,C0856623,C0856984,C0857031,C0857051,C0857056,C0857073,C0857177,C0857183,C0857257,C0857322,C0857494,C0858277,C0858540,C0858572,C0858635,C0858724,C0858924,C0858950,C0859037,C0860634,C0863108,C0877027,C0877217,C0877322,C0877325,C0877450,C0877502,C0877605,C0877781,C0877848,C0887898,C0917801,C0917816,C0919662,C0919768,C0920103,C0947999,C0948349,C0948395,C0948484,C0948595,C0948992,C0949075,C0973461,C1096250,C1096252,C1096257,C1112192,C1112366,C1141938,C1142349,C1167745,C1257753,C1257764,C1257861,C1260880,C1260922,C1262141,C1262144,C1269683,C1274926,C1275515,C1291077,C1320474,C1321898,C1328466,C1384493,C1390214,C1392633,C1449718,C1458155,C1504494,C1510410,C1510450,C1510497,C1510586,C1527249,C1527298,C1527336,C1527344,C1527351,C1527405,C1534285,C1534486,C1536074,C1536391,C1537335,C1565172,C1568868,C1579931,C1611174,C1623038,C1699324,C1704272,C1720816,C1739363,C1868932,C1963154,C1963237,C1971624,C1971694,C1994993,C2010774,C2032148,C2032151,C2032730,C2126267,C2129214,C2129406,C2170206,C2220048,C2267227,C2350170,C2350171,C2350229,C2363730,C2584688,C2718076,C2910388,C2937350,C2979982,C2981158,C2984058,C3160944,C3179196,C3179346,C3203360,C3203535,C3257803,C3263723,C3266172,C3267156,C3495832,C3665347,C3665386,C3665493,C3665596,C3887532,C4048158,C4048328,C4084766,C4084839
herb001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
